caseyear,state,st_case,statename,ve_total,ve_forms,pvh_invl,peds,pernotmvit,permvit,persons,county,countyname,city,cityname,day,month,monthname,year,day_week,day_weekname,hour,hourname,minute,minutename,nhs,nhsname,rur_urb,rur_urbname,func_sys,func_sysname,rd_owner,rd_ownername,route,routename,tway_id,tway_id2,milept,mileptname,latitude,latitudename,longitud,longitudname,sp_jur,sp_jurname,harm_ev,harm_evname,man_coll,man_collname,reljct1,reljct1name,reljct2,reljct2name,typ_int,typ_intname,wrk_zone,wrk_zonename,road_fnc,road_fncname,rel_road,rel_roadname,lgt_cond,lgt_condname,weather1,weather1name,weather2,weather2name,weather,weathername,sch_bus,sch_busname,rail,railname,not_hour,not_hourname,not_min,not_minname,arr_hour,arr_hourname,arr_min,arr_minname,hosp_hr,hosp_hrname,hosp_mn,hosp_mnname,cf1,cf1name,cf2,cf2name,cf3,cf3name,fatals,drunk_dr
2016,1,10067,Alabama,1,1,0,0,0,1,1,97,MOBILE (97),0,NOT APPLICABLE,9,2,February,2016,3,Tuesday,14,2:00pm-2:59pm,10,10,0,This section IS NOT on the NHS,1,Rural,7,Local,2,County Highway Agency,4,County Road,CR-HUGH FORT RD,,0,None,30.44338611,30.44338611,-88.359158330,-88.359158330,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,14,2:00pm-2:59pm,27,27,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,1
2016,1,10068,Alabama,1,1,0,0,0,1,1,127,WALKER (127),0,NOT APPLICABLE,10,2,February,2016,4,Wednesday,16,4:00pm-4:59pm,30,30,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-118,,484,484,33.87446111,33.87446111,-87.460975000,-87.460975000,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,16,4:00pm-4:59pm,40,40,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10069,Alabama,1,1,0,0,0,2,2,125,TUSCALOOSA (125),0,NOT APPLICABLE,16,2,February,2016,3,Tuesday,13,1:00pm-1:59pm,30,30,0,This section IS NOT on the NHS,1,Rural,7,Local,2,County Highway Agency,4,County Road,CR-THOMAS RD,,0,None,33.07621111,33.07621111,-87.540950000,-87.540950000,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,13,1:00pm-1:59pm,34,34,13,1:00pm-1:59pm,36,36,13,1:00pm-1:59pm,46,46,0,None,0,None,0,None,1,0
2016,1,10070,Alabama,1,1,0,0,0,1,1,123,TALLAPOOSA (123),2940,TALLASSEE,16,2,February,2016,3,Tuesday,0,0:00am-0:59am,30,30,0,This section IS NOT on the NHS,1,Rural,7,Local,2,County Highway Agency,4,County Road,CR-ASHURST BAR RD,,0,None,32.50845278,32.50845278,-85.862547220,-85.862547220,0,No Special Jurisdiction,11,Live Animal,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,1,1:00am-1:59am,49,49,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2016,1,10071,Alabama,1,1,0,0,0,1,1,51,ELMORE (51),0,NOT APPLICABLE,20,2,February,2016,7,Saturday,2,2:00am-2:59am,10,10,1,This section IS ON the NHS,1,Rural,1,Interstate,1,State Highway Agency,1,Interstate,I-65,COBBS FORD RD,1790,1790,32.46191111,32.46191111,-86.389258330,-86.389258330,0,No Special Jurisdiction,25,Concrete Traffic Barrier,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,3,On Median,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,2,2:00am-2:59am,10,10,2,2:00am-2:59am,21,21,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2016,1,10072,Alabama,1,1,0,0,0,5,5,21,CHILTON (21),0,NOT APPLICABLE,3,3,March,2016,5,Thursday,10,10:00am-10:59am,10,10,1,This section IS ON the NHS,1,Rural,1,Interstate,1,State Highway Agency,1,Interstate,I-65,,2205,2205,32.99652778,32.99652778,-86.699283330,-86.699283330,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,3,On Median,1,Daylight,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,10,10:00am-10:59am,13,13,10,10:00am-10:59am,25,25,11,11:00am-11:59am,4,4,0,None,0,None,0,None,1,0
2016,1,10073,Alabama,1,1,0,1,1,1,1,83,LIMESTONE (83),0,NOT APPLICABLE,26,2,February,2016,6,Friday,22,10:00pm-10:59pm,25,25,1,This section IS ON the NHS,1,Rural,1,Interstate,1,State Highway Agency,1,Interstate,I-65,,3562,3562,34.85565833,34.85565833,-86.928019440,-86.928019440,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,22,10:00pm-10:59pm,35,35,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10074,Alabama,1,1,0,0,0,1,1,63,GREENE (63),0,NOT APPLICABLE,10,3,March,2016,5,Thursday,16,4:00pm-4:59pm,8,8,1,This section IS ON the NHS,1,Rural,1,Interstate,1,State Highway Agency,1,Interstate,I-59,,420,420,32.88001389,32.88001389,-87.909641670,-87.909641670,0,No Special Jurisdiction,34,Ditch,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,1,Construction,,,3,On Median,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,12,12,16,4:00pm-4:59pm,21,21,16,4:00pm-4:59pm,51,51,0,None,0,None,0,None,1,0
2016,1,10075,Alabama,1,1,0,0,0,4,4,71,JACKSON (71),0,NOT APPLICABLE,17,2,February,2016,4,Wednesday,7,7:00am-7:59am,40,40,0,This section IS NOT on the NHS,1,Rural,7,Local,2,County Highway Agency,4,County Road,CR-33,,0,None,34.86092222,34.86092222,-86.065333330,-86.065333330,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,7,7:00am-7:59am,42,42,7,7:00am-7:59am,51,51,8,8:00am-8:59am,25,25,0,None,0,None,0,None,1,0
2016,1,10076,Alabama,3,3,0,0,0,4,4,73,JEFFERSON (73),0,NOT APPLICABLE,11,3,March,2016,6,Friday,23,11:00pm-11:59pm,55,55,1,This section IS ON the NHS,2,Urban,1,Interstate,1,State Highway Agency,1,Interstate,I-459,,198,198,33.43970833,33.43970833,-86.733486110,-86.733486110,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",1,"Front-to-Rear ",0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,0,0:00am-0:59am,18,18,0,0:00am-0:59am,24,24,1,1:00am-1:59am,12,12,18,Date of Crash and Date of EMS Notification were not the same day,0,None,0,None,1,1
2016,1,10077,Alabama,2,2,0,0,0,3,3,35,CONECUH (35),0,NOT APPLICABLE,16,2,February,2016,3,Tuesday,22,10:00pm-10:59pm,15,15,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-55,,474,474,31.51423889,31.51423889,-86.703002780,-86.703002780,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,22,10:00pm-10:59pm,58,58,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,2,0
2016,1,10078,Alabama,1,1,0,0,0,1,1,97,MOBILE (97),0,NOT APPLICABLE,17,2,February,2016,4,Wednesday,4,4:00am-4:59am,25,25,1,This section IS ON the NHS,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,2,U.S. Highway,US-SR 13,,210,210,31.03037778,31.03037778,-88.024036110,-88.024036110,0,No Special Jurisdiction,34,Ditch,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,3,On Median,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10079,Alabama,1,1,0,0,0,1,1,31,COFFEE (31),0,NOT APPLICABLE,17,2,February,2016,4,Wednesday,23,11:00pm-11:59pm,0,0,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,2,County Highway Agency,4,County Road,CR-708,,0,None,31.26816111,31.26816111,-85.843263890,-85.843263890,0,No Special Jurisdiction,53,Mail Box,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,23,11:00pm-11:59pm,8,8,23,11:00pm-11:59pm,14,14,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2016,1,10080,Alabama,1,1,0,0,0,2,2,73,JEFFERSON (73),350,BIRMINGHAM,18,2,February,2016,5,Thursday,21,9:00pm-9:59pm,20,20,0,This section IS NOT on the NHS,2,Urban,7,Local,4,City or Municipal Highway Agency,6,Local Street - Municipality,ALEMEDA AVE SW,,0,None,33.46901111,33.46901111,-86.887430560,-86.887430560,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,21,9:00pm-9:59pm,30,30,21,9:00pm-9:59pm,37,37,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,2,0
2016,1,10081,Alabama,2,2,0,0,0,4,4,95,MARSHALL (95),0,NOT APPLICABLE,18,2,February,2016,5,Thursday,11,11:00am-11:59am,39,39,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-69,UNION GROVE RD,2744,2744,34.36239444,34.36239444,-86.404000000,-86.404000000,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,2,Intersection,3,T-Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,11,11:00am-11:59am,43,43,11,11:00am-11:59am,48,48,11,11:00am-11:59am,50,50,0,None,0,None,0,None,3,0
2016,1,10082,Alabama,2,2,0,0,0,7,7,31,COFFEE (31),0,NOT APPLICABLE,20,2,February,2016,7,Saturday,3,3:00am-3:59am,45,45,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-167,,388,388,31.48724444,31.48724444,-85.912891670,-85.912891670,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,4,4:00am-4:59am,17,17,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,2,2
2016,1,10083,Alabama,1,1,0,1,1,1,1,3,BALDWIN (3),1943,LOXLEY,20,2,February,2016,7,Saturday,20,8:00pm-8:59pm,48,48,1,This section IS ON the NHS,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,3,State Highway,SR-59,,570,570,30.60212778,30.60212778,-87.737744440,-87.737744440,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,49,49,20,8:00pm-8:59pm,59,59,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10084,Alabama,1,1,0,0,0,1,1,33,COLBERT (33),0,NOT APPLICABLE,20,2,February,2016,7,Saturday,16,4:00pm-4:59pm,40,40,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,2,County Highway Agency,4,County Road,CR-WILLINGHAM LOOP,HAWK PRIDE MOUNTAIN RD,0,None,34.70930278,34.70930278,-87.775930560,-87.775930560,0,No Special Jurisdiction,34,Ditch,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,"Intersection-Related ",4,Y-Intersection,0,None,,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,16,4:00pm-4:59pm,54,54,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10085,Alabama,1,1,0,1,1,1,1,77,LAUDERDALE (77),1200,FLORENCE,21,2,February,2016,1,Sunday,18,6:00pm-6:59pm,33,33,1,This section IS ON the NHS,2,Urban,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-157,PAMPLIN AVE,830,830,34.85477500,34.85477500,-87.691725000,-87.691725000,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,2,Intersection,3,T-Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,18,6:00pm-6:59pm,37,37,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2016,1,10086,Alabama,3,3,0,0,0,4,4,123,TALLAPOOSA (123),0,NOT APPLICABLE,22,2,February,2016,2,Monday,19,7:00pm-7:59pm,42,42,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-49,SR-14,89,89,32.55949167,32.55949167,-85.815272220,-85.815272220,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,2,Intersection,2,Four-Way Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,45,45,19,7:00pm-7:59pm,55,55,20,8:00pm-8:59pm,47,47,0,None,0,None,0,None,2,0
2016,1,10087,Alabama,1,1,0,0,0,1,1,125,TUSCALOOSA (125),505,BROOKWOOD,22,2,February,2016,2,Monday,15,3:00pm-3:59pm,40,40,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,2,County Highway Agency,4,County Road,CR-COVERED BRIDGE RD,SOUTHBROOK LOOP RD,0,None,33.22530556,33.22530556,-87.316197220,-87.316197220,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,15,3:00pm-3:59pm,47,47,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10088,Alabama,2,2,0,0,0,2,2,125,TUSCALOOSA (125),3050,TUSCALOOSA,23,2,February,2016,3,Tuesday,11,11:00am-11:59am,47,47,0,This section IS NOT on the NHS,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,2,U.S. Highway,US-SR 7,32ND AVE E,0,None,33.16998889,33.16998889,-87.495686110,-87.495686110,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,2,Intersection,2,Four-Way Intersection,0,None,,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,11,11:00am-11:59am,49,49,11,11:00am-11:59am,49,49,12,12:00pm-12:59pm,9,9,0,None,0,None,0,None,1,0
2016,1,10089,Alabama,1,1,0,0,0,1,1,117,SHELBY (117),0,NOT APPLICABLE,23,2,February,2016,3,Tuesday,13,1:00pm-1:59pm,31,31,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-25,,1560,1560,33.43170000,33.43170000,-86.463566670,-86.463566670,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10090,Alabama,1,1,0,0,0,1,1,19,CHEROKEE (19),1852,LEESBURG,24,2,February,2016,4,Wednesday,20,8:00pm-8:59pm,12,12,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,2,U.S. Highway,US-SR 25,,2340,2340,34.16740278,34.16740278,-85.796050000,-85.796050000,0,No Special Jurisdiction,30,Utility Pole/Light Support,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,3,Dark - Lighted,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,20,8:00pm-8:59pm,19,19,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2016,1,10091,Alabama,1,1,0,1,1,1,1,69,HOUSTON (69),930,DOTHAN,25,2,February,2016,5,Thursday,0,0:00am-0:59am,30,30,1,This section IS ON the NHS,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,2,U.S. Highway,US-SR 1,,0,None,31.16443611,31.16443611,-85.402069440,-85.402069440,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,0,0:00am-0:59am,35,35,0,0:00am-0:59am,43,43,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10092,Alabama,1,1,0,0,0,1,1,3,BALDWIN (3),860,DAPHNE,25,2,February,2016,5,Thursday,3,3:00am-3:59am,55,55,0,This section IS NOT on the NHS,2,Urban,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-181,,131,131,30.60952778,30.60952778,-87.852044440,-87.852044440,0,No Special Jurisdiction,53,Mail Box,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,4,4:00am-4:59am,2,2,4,4:00am-4:59am,11,11,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10093,Alabama,2,2,0,0,0,3,3,113,RUSSELL (113),0,NOT APPLICABLE,25,2,February,2016,5,Thursday,6,6:00am-6:59am,40,40,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-169,,113,113,32.46948889,32.46948889,-85.204372220,-85.204372220,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,6,6:00am-6:59am,45,45,6,6:00am-6:59am,50,50,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2016,1,10094,Alabama,1,1,0,0,0,1,1,97,MOBILE (97),0,NOT APPLICABLE,26,2,February,2016,6,Friday,23,11:00pm-11:59pm,0,0,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,2,County Highway Agency,4,County Road,CR-OLD PASCAGOULA RD,,0,None,30.52230556,30.52230556,-88.302261110,-88.302261110,0,No Special Jurisdiction,30,Utility Pole/Light Support,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,88,Not Applicable (Not Notified),88,Not Applicable (Not Notified),88,"Not Applicable ",88,Not Applicable,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2016,1,10095,Alabama,1,1,0,0,0,1,1,125,TUSCALOOSA (125),0,NOT APPLICABLE,26,2,February,2016,6,Friday,11,11:00am-11:59am,50,50,0,This section IS NOT on the NHS,1,Rural,6,Minor Collector,2,County Highway Agency,4,County Road,CR-1,,0,None,33.06433333,33.06433333,-87.538747220,-87.538747220,0,No Special Jurisdiction,34,Ditch,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,11,11:00am-11:59am,57,57,12,12:00pm-12:59pm,10,10,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2016,1,10096,Alabama,1,1,0,0,0,2,2,107,PICKENS (107),0,NOT APPLICABLE,26,2,February,2016,6,Friday,22,10:00pm-10:59pm,0,0,0,This section IS NOT on the NHS,1,Rural,7,Local,3,Town or Township Highway Agency,5,Local Street - Township,CR-BEAVERTOWN HINTONTOWN RD,GENE SPILLER HOOD HILL RD,0,None,33.18725000,33.18725000,-88.193263890,-88.193263890,0,No Special Jurisdiction,32,Culvert,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,22,10:00pm-10:59pm,14,14,22,10:00pm-10:59pm,26,26,22,10:00pm-10:59pm,50,50,0,None,0,None,0,None,1,0
2016,1,10097,Alabama,1,1,0,0,0,1,1,127,WALKER (127),0,NOT APPLICABLE,27,2,February,2016,7,Saturday,3,3:00am-3:59am,0,0,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,2,County Highway Agency,4,County Road,CR-FALL CITY RD,SR-195,0,None,33.90663333,33.90663333,-87.301186110,-87.301186110,0,No Special Jurisdiction,34,Ditch,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,"Intersection-Related ",3,T-Intersection,0,None,,,4,On Roadside,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,10,10:00am-10:59am,9,9,10,10:00am-10:59am,19,19,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2016,1,10098,Alabama,2,2,0,0,0,3,3,97,MOBILE (97),2100,MOBILE,28,2,February,2016,1,Sunday,18,6:00pm-6:59pm,20,20,1,This section IS ON the NHS,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,2,U.S. Highway,US-SR 16,BELLINGRATH RD,149,149,30.54526111,30.54526111,-88.171741670,-88.171741670,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,2,Intersection,2,Four-Way Intersection,0,None,,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,35,35,18,6:00pm-6:59pm,42,42,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,1
2016,1,10099,Alabama,1,1,0,0,0,1,1,97,MOBILE (97),2100,MOBILE,29,2,February,2016,2,Monday,0,0:00am-0:59am,26,26,1,This section IS ON the NHS,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,2,U.S. Highway,US-SR 16,BAY MINETTE CUT OFF ROAD,320,320,30.73180000,30.73180000,-88.060011110,-88.060011110,0,No Special Jurisdiction,30,Utility Pole/Light Support,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,"Intersection-Related ",3,T-Intersection,0,None,,,4,On Roadside,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,0,0:00am-0:59am,34,34,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
